symbol,timeframe,session,event_time,sweep_type,direction,swept_side,sweep_level,reclaim_level,invalidation_level,continuation_trigger_level,wick_body_ratio,reclaim_speed_bars,continuation_confirmed,reversal_confirmed,near_pd_array,pd_array_type,mss_or_cisd_confirmed,displacement_confirmed,regime_bucket,provider_provenance,evidence_source,confidence,fail_closed_reason,confirmation_role,actionable
BTC,1h,provider_native,2026-04-11T19:00:00+00:00,true_sweep,bearish,buy_side_liquidity,73700.171875,73700.171875,73724.78125,73514.65625,0.324,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-12T02:00:00+00:00,true_sweep,bullish,sell_side_liquidity,71527.5625,71527.5625,71464.046875,71961.015625,1.348,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-12T15:00:00+00:00,true_sweep,bullish,sell_side_liquidity,70739.6015625,70739.6015625,70721.7890625,70944.4453125,0.3391,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-12T22:00:00+00:00,true_sweep,bullish,sell_side_liquidity,70721.7890625,70721.7890625,70593.453125,71345.109375,0.6955,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-12T23:00:00+00:00,true_sweep,bullish,sell_side_liquidity,70593.453125,70593.453125,70581.140625,70917.5625,1.1034,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-13T16:00:00+00:00,true_sweep,bearish,buy_side_liquidity,72420.1171875,72420.1171875,72436.6171875,71821.390625,0.7852,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-13T17:00:00+00:00,true_sweep,bearish,buy_side_liquidity,72436.6171875,72436.6171875,72560.015625,72151.6171875,10.9566,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-13T23:00:00+00:00,true_sweep,bearish,buy_side_liquidity,74699.296875,74699.296875,74856.671875,74485.984375,21.7319,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-14T07:00:00+00:00,true_sweep,bearish,buy_side_liquidity,74856.671875,74856.671875,74930.4296875,74511.1953125,101.958,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-14T14:00:00+00:00,true_sweep,bearish,buy_side_liquidity,75495.4765625,75495.4765625,76009.03125,75180.125,1.3503,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-14T22:00:00+00:00,true_sweep,bullish,sell_side_liquidity,73946.8515625,73946.8515625,73905.1796875,74413.2109375,0.7917,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-15T06:00:00+00:00,true_sweep,bullish,sell_side_liquidity,73905.1796875,73905.1796875,73902.921875,74081.578125,0.1867,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-15T22:00:00+00:00,true_sweep,bearish,buy_side_liquidity,75310.1015625,75310.1015625,75400.0,74763.890625,2.0815,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-16T20:00:00+00:00,true_sweep,bearish,buy_side_liquidity,75429.609375,75429.609375,75533.6796875,75020.96875,1.0705,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-17T09:00:00+00:00,true_sweep,bearish,buy_side_liquidity,75888.75,75888.75,76370.0,75551.25,52.1927,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-17T16:00:00+00:00,true_sweep,bearish,buy_side_liquidity,78142.9765625,78142.9765625,78340.0390625,77785.25,6.0906,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-19T02:00:00+00:00,true_sweep,bullish,sell_side_liquidity,75482.96875,75482.96875,75452.0,75741.3515625,0.5998,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-19T03:00:00+00:00,true_sweep,bullish,sell_side_liquidity,75452.0,75452.0,75398.8671875,75668.0,4.8452,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-19T06:00:00+00:00,true_sweep,bullish,sell_side_liquidity,75398.8671875,75398.8671875,75325.0,75580.0078125,0.6971,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-19T13:00:00+00:00,true_sweep,bearish,buy_side_liquidity,75982.5234375,75982.5234375,76257.0703125,75588.3515625,0.7845,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-19T18:00:00+00:00,true_sweep,bullish,sell_side_liquidity,74707.9921875,74707.9921875,74641.4765625,74910.171875,11.8806,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-19T20:00:00+00:00,true_sweep,bullish,sell_side_liquidity,74641.4765625,74641.4765625,74493.4765625,74985.0390625,0.5243,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-20T00:00:00+00:00,true_sweep,bullish,sell_side_liquidity,73802.578125,73802.578125,73772.9609375,74382.15625,0.12,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-20T14:00:00+00:00,true_sweep,bearish,buy_side_liquidity,75669.0078125,75669.0078125,75765.2109375,74961.1171875,2.039,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-20T19:00:00+00:00,true_sweep,bearish,buy_side_liquidity,76489.0625,76489.0625,76528.0078125,76184.859375,0.2929,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-20T20:00:00+00:00,true_sweep,bearish,buy_side_liquidity,76528.0078125,76528.0078125,76590.0,76162.3125,44.1873,1,False,False,False,none,False,False,transition,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-21T08:00:00+00:00,true_sweep,bearish,buy_side_liquidity,76590.0,76590.0,76879.34375,76114.59375,0.7944,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-21T10:00:00+00:00,true_sweep,bearish,buy_side_liquidity,76879.34375,76879.34375,76905.171875,76382.4609375,0.3312,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-21T15:00:00+00:00,true_sweep,bullish,sell_side_liquidity,75520.0,75520.0,75438.703125,75999.3203125,1.6471,1,False,False,False,none,False,False,range,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-21T17:00:00+00:00,true_sweep,bullish,sell_side_liquidity,75438.703125,75438.703125,75107.1796875,75863.9921875,2.1373,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-22T03:00:00+00:00,true_sweep,bearish,buy_side_liquidity,77662.0703125,77662.0703125,77746.8828125,77430.0,1.3928,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-22T12:00:00+00:00,true_sweep,bearish,buy_side_liquidity,78433.8984375,78433.8984375,78514.7890625,78146.8828125,2.8107,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-22T16:00:00+00:00,true_sweep,bearish,buy_side_liquidity,79450.0,79450.0,79500.0078125,78697.96875,0.2154,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
BTC,1h,provider_native,2026-04-23T03:00:00+00:00,true_sweep,bullish,sell_side_liquidity,77628.0703125,77628.0703125,77536.0078125,78050.4375,1.263,1,False,False,False,none,False,False,trend,paired_provider_packet:docs/experiments/actionable-regime-confidence/runs/20260512T204436+0800-codex-smt-provider-observation-packet-v1/provider-data/BTC_ETH_1h.json,existing_provider_data_json,0.2,confirmation_only_waiting_for_mss_cisd_displacement_pda_and_outcome,confirmation_only,False
