schema_version,run_id,recipe_id,stratum_id,stratum_desc,parent_regime_root,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,positive_rows,control_rows,monthly_folds,positive_mean_net,control_mean_net,positive_minus_control_net,positive_lcb_5pct,positive_minus_control_lcb_5pct,fold_positive_rate_absolute,fold_positive_rate_vs_control,roundtrip_cost,gate_result
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,all_events,all provider-reconstructed direct events,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:all_events,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:all_events:cooldown_relative:18h,Manipulation(scoped) -> TelegramPumpEvent -> all_events -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,18h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,13402,7060,12,0.0021537131832909213,0.00584337826452879,-0.003689665081237869,0.0012685431937967426,-0.005090491219378641,0.5833333333333334,0.4166666666666667,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,all_events,all provider-reconstructed direct events,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:all_events,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:all_events:cooldown_relative:24h,Manipulation(scoped) -> TelegramPumpEvent -> all_events -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,24h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,13448,7085,12,0.002413987074026229,0.008482392896238172,-0.006068405822211943,0.0013884478326242338,-0.0077681897531356025,0.5,0.4166666666666667,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,all_events,all provider-reconstructed direct events,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:all_events,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:all_events:cooldown_relative:36h,Manipulation(scoped) -> TelegramPumpEvent -> all_events -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,36h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,13389,7121,12,0.0035365671075035295,0.01556642143508751,-0.01202985432758398,0.0023388012582491423,-0.014215058254351431,0.5,0.25,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,all_events,all provider-reconstructed direct events,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:all_events,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:all_events:cooldown_relative:48h,Manipulation(scoped) -> TelegramPumpEvent -> all_events -> diagnostic_not_tradeable,board-b-manipulation-stratified-action-surface/v1,48h,cooldown_relative,suppress_or_abstain_if_no_tradeable_stratified_action_surface,13448,7088,12,0.004027078533643979,0.022205694400329806,-0.018178615866685826,0.002677812678459815,-0.0207219536549422,0.4166666666666667,0.25,0.0,fail:diagnostic_only:not_tradeable_profit_row|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:1h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,1h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9210,3106,12,-0.0007871906719606173,-0.0008814283431061884,9.423767114557114e-05,-0.0011000866423144988,-0.0004660792017712293,0.3333333333333333,0.5833333333333334,0.0015,fail:reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:2h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,2h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9210,3099,12,-0.0007554556383894432,-4.878982809307706e-05,-0.0007066658102963662,-0.0011114418652237138,-0.0013175563538470583,0.3333333333333333,0.5,0.0015,fail:reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:3h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,3h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9199,3094,12,-0.00031841837131807313,0.0012078576015379663,-0.0015262759728560393,-0.0007306772412732563,-0.002199098135532546,0.4166666666666667,0.5,0.0015,fail:reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:4h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,4h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9190,3085,12,-0.00047722929654330735,0.0022650099651365355,-0.0027422392616798428,-0.0009420326460091988,-0.0035041090478080787,0.4166666666666667,0.4166666666666667,0.0015,fail:reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:6h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,6h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9159,3070,12,-0.00019025647243502028,0.0038151547043600233,-0.004005411176795043,-0.000722917759385796,-0.0048717637467450645,0.5,0.4166666666666667,0.0015,fail:reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:8h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,8h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9156,3071,12,-0.0005050446351994508,0.0054871375767078815,-0.005992182211907332,-0.0010878780545092136,-0.006948119526871393,0.3333333333333333,0.4166666666666667,0.0015,fail:reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:12h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,12h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9150,3076,12,-0.00042712412225429775,0.008803298960829908,-0.009230423083084206,-0.001106928284039002,-0.010326572654817312,0.3333333333333333,0.5,0.0015,fail:reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:18h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,18h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9105,3075,12,0.0002245855633724122,0.01410158853277069,-0.013877002969398278,-0.0005991306466316081,-0.015203481437125957,0.5,0.4166666666666667,0.0015,fail:reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:24h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,24h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9143,3101,12,0.0006227656148364809,0.018499771153855385,-0.017877005539018904,-0.000349966216397388,-0.01945318374039473,0.4166666666666667,0.4166666666666667,0.0015,fail:reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:36h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,36h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9108,3113,12,0.0020500607075589214,0.02851136919305178,-0.02646130848549286,0.0008946801731387268,-0.028369818749778005,0.5833333333333334,0.4166666666666667,0.0015,fail:reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_long:48h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_long,board-b-manipulation-stratified-action-surface/v1,48h,event_long,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9157,3113,12,0.0028870628224070827,0.03649841567787544,-0.03361135285546836,0.0015647633951468344,-0.0357278067283686,0.5,0.5,0.0015,fail:reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
board-b-manipulation-stratified-action-surface/v1,20260511T205050+0800-codex-board-b-manipulation-stratified-action-surface-v1,ManipulationStratifiedActionSurfaceV1,quote_usdt,USDT-quoted provider rows,Manipulation(scoped),direct_event_provider_reconstructed,TelegramPumpEvent,ProviderExitActionSurface:quote_usdt,direct_manipulation_stratified_action_surface,ManipulationStratifiedActionSurfaceV1:quote_usdt:event_short:1h,Manipulation(scoped) -> TelegramPumpEvent -> quote_usdt -> ManipulationStratifiedActionSurfaceV1:event_short,board-b-manipulation-stratified-action-surface/v1,1h,event_short,suppress_or_abstain_if_no_tradeable_stratified_action_surface,9210,3106,12,-0.002212809328039383,-0.0021185716568938116,-9.423767114557146e-05,-0.0025257052983932646,-0.0006545545440623719,0.0,0.4166666666666667,0.0015,fail:reject_no_positive_absolute_edge_after_cost|reject_absolute_lcb_nonpositive|reject_absolute_fold_positive_rate_lt60pct|reject_no_regime_specificity_vs_controls|reject_specificity_lcb_nonpositive|reject_specificity_fold_rate_lt60pct
