event_id,instrument_or_asset,venue_or_chain,event_start,event_end,is_manipulation_positive,manipulation_type,negative_control_type,source_id,source_url_or_private_ref
EtherDelta:0x48332867933b2d06e1fe38923f8501dcf3b2d3c6e21d012b562a510a5417a5e9,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-09T23:56:45Z,2017-02-09T23:56:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xd9494f910422c1ffa40744ccee633f37674b11cc5c9c5e2fb0aa76f7c3d55266,0x0000000000000000000000000000000000000000/0xd8912c10681d8b21fd3742244f44658dba12264e,EtherDelta/Ethereum,2017-02-17T15:16:16Z,2017-02-17T15:16:17Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x0116435f8b8b7e00f74c0bdec895350710da75b1dc267a8fa242fb0c7b2f4cb6,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-17T20:42:15Z,2017-02-17T20:42:16Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x1ba8155a498e0011435a0b199d5eb508bb337b5cd732ef1ede671a5e47675142,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-17T22:00:46Z,2017-02-17T22:00:47Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x40b91f17f23b0fe9f7da09d4f11f0378b65366ce28cb9bf94be6ef89c3b46703,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-18T09:47:45Z,2017-02-18T09:47:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x4c2b2a67e4eba273f4a74394f9db211e22076694402939da1ca5434ec9f5531a,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-18T09:47:45Z,2017-02-18T09:47:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x622142256c48ad8677f6702c622696ed7358445a2800bed6c25812e7fed9dc20,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-18T09:47:45Z,2017-02-18T09:47:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xf6c803b5b273b03fa4279c7e92765ba9d8668c334362359c891d2b0230e648e0,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-18T09:47:45Z,2017-02-18T09:47:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x55c069ce60c4683d10c0a3d479d85368e778a66449f32ba3ca2b59ce670475d9,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-18T10:39:08Z,2017-02-18T10:39:09Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x617972c84341838a1966058a692d8252fbfc07a02a4d5d77205e1896b94bf7f5,0x0000000000000000000000000000000000000000/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,EtherDelta/Ethereum,2017-02-18T10:47:49Z,2017-02-18T10:47:50Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x687c08a1d7093e07b6d77b4eabdeaf062dbf1763b84b5fc8bbf5d39650a40064,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:12:55Z,2017-02-18T11:12:56Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xd15a9d0e2068a2f7e46fecbca3afb5f08d91e33cc6d037f74fb8c14d3cdda5b2,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:12:55Z,2017-02-18T11:12:56Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x0ad54191f7d7f32555b439cc2a48a5212c51f38b940858a1ecfd65b487ea538f,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:13:49Z,2017-02-18T11:13:50Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xd3f9695ff4636a7333f75221456cc07a6d13dfbb7fcf03f90dfb300fb992593a,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:14:42Z,2017-02-18T11:14:43Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x4a164d4422fd3240817b9f7808556a34bb70052bfcdd2dd8e87b54869ee2d563,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:16:15Z,2017-02-18T11:16:16Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xf339040320c2ab439108991fbad177f671443a7922e1c9699494415f47e950e8,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:16:15Z,2017-02-18T11:16:16Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xa9bd3cb0df8858d021ca3ea8cc378fc21d43334242e84a6308435864fd3341e8,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:16:24Z,2017-02-18T11:16:25Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xe4905b4d18e4360f1a98bc19c4a661abc10d03a7e2d2337cb4b0cc4104c73722,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:18:00Z,2017-02-18T11:18:01Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x3ef0a97532a03ce2d384fe9e214da7de1da9b8538a4f06ca619036c5428e7acd,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:18:15Z,2017-02-18T11:18:16Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x65084cff08e964a66e981bc7c6e0bb279ee552c51436258fe086221cc8ac0611,0x0000000000000000000000000000000000000000/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,EtherDelta/Ethereum,2017-02-18T11:19:11Z,2017-02-18T11:19:12Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x6a6274d49ca913f13a30a8ef2918be9dd21178cd275ffe0fa030115d4ae6f183,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:20:15Z,2017-02-18T11:20:16Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x756f5fbc1456115448c38b7fbb9df1b8241525363124dcfdb193e7a6540a3e40,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:20:15Z,2017-02-18T11:20:16Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xa27eb3c49afdbab7c005c468ca5bf22eadcf2e32d077e92afa6496c8625650d5,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:20:15Z,2017-02-18T11:20:16Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x87efdfc86bffa16d8edd442d4acd89795c05ec0d67686dc3be2d84078b53435f,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:21:25Z,2017-02-18T11:21:26Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x09051807c1fdbe7d2d76a7448a0965e2345e9f6f7ad139bcae08fb2b7dc24845,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-18T11:23:41Z,2017-02-18T11:23:42Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xf1fe088214370bb67b16cf33ce2d75c32e355af782bca25d6cd9871f67450880,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-18T15:12:42Z,2017-02-18T15:12:43Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x24421c31a9022b726742ade9372ad0cbd5f8425acb01bf20042e2b107edb6ea0,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-18T15:15:03Z,2017-02-18T15:15:04Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x5d0d697c055777a773b02b2f38b6eef01199fad4b6f4e2ff767d863e5336cd64,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-18T15:17:53Z,2017-02-18T15:17:54Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x28968a2be4866186f9e6e1c6925966bec14a238aa4d9960dd207f62f620424c6,0x0000000000000000000000000000000000000000/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,EtherDelta/Ethereum,2017-02-19T01:57:36Z,2017-02-19T01:57:37Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x38bd78e6c4ef4820e3fa4d1ab453cfdd3e73d381bd0e98f4014b0eb2f3041521,0x0000000000000000000000000000000000000000/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,EtherDelta/Ethereum,2017-02-19T12:46:26Z,2017-02-19T12:46:27Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x2f9ba6bd4e1ee6a4ab6c919c4b3d3929fb26d91136b15937836dc52f5c5c03c8,0x0000000000000000000000000000000000000000/0xac709fcb44a43c35f0da4e3163b117a17f3770f5,EtherDelta/Ethereum,2017-02-19T13:34:33Z,2017-02-19T13:34:34Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x9cc2cca8eaacb49d6f482a3ee6f34653c023e5435fbf1c44756aa209e9c96a5a,0x0000000000000000000000000000000000000000/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,EtherDelta/Ethereum,2017-02-19T13:35:50Z,2017-02-19T13:35:51Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xcdf7caecbc7bb333907d858fbef58333c4d9b721fb15c3e639f856fbb3bd149c,0x0000000000000000000000000000000000000000/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,EtherDelta/Ethereum,2017-02-19T13:40:07Z,2017-02-19T13:40:08Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x4531c435e0ed56c7878f701e31e73b103eb720291003e318450ffed763c1ae32,0x0000000000000000000000000000000000000000/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,EtherDelta/Ethereum,2017-02-19T17:00:22Z,2017-02-19T17:00:23Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x9e7ea190f74d9d8b80587594f6dbac272ddf2a016041991e96979b4af3bb4c0c,0x0000000000000000000000000000000000000000/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,EtherDelta/Ethereum,2017-02-19T17:00:22Z,2017-02-19T17:00:23Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xff66a2e60dc4223d2a09eca902c245a16b72d82bf3f11f5e64f20ad3151cf9d4,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-20T00:01:50Z,2017-02-20T00:01:51Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x12bd1a6879c59c8662e99f2ec4441cdf7a90cfc5682276666bc1bd9448d69168,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-20T00:02:18Z,2017-02-20T00:02:19Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xd401a62f7767f6f62b06b8de66050138313be090292eca575e14fc38f2512f7f,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-20T00:08:31Z,2017-02-20T00:08:32Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xec1c1f60a1a54cfec86a47875dde7bca3851e0f1e239b4fece7464f8e99ad5c4,0x0000000000000000000000000000000000000000/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,EtherDelta/Ethereum,2017-02-20T01:35:55Z,2017-02-20T01:35:56Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xc179be818fc13d6041faf7d731c4e542b6d757854e3f0edf423da5d890ca4a41,0x0000000000000000000000000000000000000000/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,EtherDelta/Ethereum,2017-02-20T01:42:51Z,2017-02-20T01:42:52Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
