record,contract,trade_date_iso,time,order_id,order_at,side_type,buy_sell,price,qty,page,day,mon,yy
249,HGH2,2011-12-05,09:56:39.511,3002577,000069DW,SPOOF,B,3.63,6,6,5,Dec,11
250,HGH2,2011-12-05,09:56:39.532,3002599,000069DX,SPOOF,B,3.63,4,6,5,Dec,11
251,HGH2,2011-12-05,09:56:39.633,3002608,000069DY,SPOOF,B,3.63,39,6,5,Dec,11
252,HGH2,2011-12-05,09:56:39.634,3002609,000069DZ,SPOOF,B,3.63,4,6,5,Dec,11
253,HGH2,2011-12-05,09:56:39.645,3002617,000069E0,SPOOF,B,3.63,6,6,5,Dec,11
254,HGH2,2011-12-05,09:56:40.111,3002685,000069ES,FLIP,S,3.63,40,6,5,Dec,11
255,HGH2,2011-12-05,09:56:43.309,3002761,000069G2,SPOOF,S,3.63,4,6,5,Dec,11
256,HGH2,2011-12-05,09:56:43.408,3002764,000069G3,SPOOF,S,3.63,4,6,5,Dec,11
257,HGH2,2011-12-05,09:56:43.525,3002765,000069G6,SPOOF,S,3.63,4,6,5,Dec,11
258,HGH2,2011-12-05,09:56:43.702,3002783,000069G8,SPOOF,S,3.63,47,6,5,Dec,11
259,HGH2,2011-12-05,09:56:43.722,3002788,000069G9,SPOOF,S,3.63,7,6,5,Dec,11
260,HGH2,2011-12-05,09:56:43.802,3002800,000069GD,SPOOF,S,3.63,38,6,5,Dec,11
261,HGH2,2011-12-05,09:56:43.827,3002801,000069GH,SPOOF,S,3.63,4,6,5,Dec,11
262,HGH2,2011-12-05,09:56:43.839,3002802,000069GI,SPOOF,S,3.63,7,6,5,Dec,11
263,HGH2,2011-12-05,09:56:44.192,3002827,000069H2,FLIP,B,3.63,38,6,5,Dec,11
264,HGH2,2011-12-05,09:56:59.333,3003306,000069MJ,SPOOF,B,3.63,4,6,5,Dec,11
265,HGH2,2011-12-05,09:56:59.494,3003343,000069MM,SPOOF,B,3.63,4,6,5,Dec,11
266,HGH2,2011-12-05,09:56:59.495,3003344,000069MN,SPOOF,B,3.63,48,6,5,Dec,11
267,HGH2,2011-12-05,09:56:59.502,3003347,000069MO,SPOOF,B,3.63,6,6,5,Dec,11
268,HGH2,2011-12-05,09:56:59.566,3003349,000069MP,SPOOF,B,3.63,43,6,5,Dec,11
269,HGH2,2011-12-05,09:56:59.567,3003350,000069MQ,SPOOF,B,3.63,4,6,5,Dec,11
270,HGH2,2011-12-05,09:57:00.283,3003381,000069NI,FLIP,S,3.63,41,6,5,Dec,11
271,HGH2,2011-12-05,10:12:45.918,3034986,00006GRG,SPOOF,B,3.62,4,6,5,Dec,11
272,HGH2,2011-12-05,10:12:45.942,3034997,00006GRH,SPOOF,B,3.62,42,6,5,Dec,11
273,HGH2,2011-12-05,10:12:45.968,3035002,00006GRJ,SPOOF,B,3.62,7,6,5,Dec,11
274,HGH2,2011-12-05,10:12:46.577,3035023,00006GS0,FLIP,S,3.62,34,6,5,Dec,11
275,HGH2,2011-12-05,10:12:52.662,3035297,00006GU9,SPOOF,B,3.62,47,6,5,Dec,11
276,HGH2,2011-12-05,10:12:52.664,3035298,00006GUA,SPOOF,B,3.62,6,6,5,Dec,11
277,HGH2,2011-12-05,10:12:52.686,3035301,00006GUB,SPOOF,B,3.62,4,6,5,Dec,11
278,HGH2,2011-12-05,10:12:52.821,3035309,00006GUC,SPOOF,B,3.62,47,6,5,Dec,11
279,HGH2,2011-12-05,10:12:52.821,3035310,00006GUD,SPOOF,B,3.62,4,6,5,Dec,11
280,HGH2,2011-12-05,10:12:52.824,3035311,00006GUE,SPOOF,B,3.62,6,6,5,Dec,11
281,HGH2,2011-12-05,10:12:53.287,3035319,00006GUL,FLIP,S,3.62,32,6,5,Dec,11
282,HGH2,2011-12-05,10:12:53.288,3035320,00006GUM,FLIP,S,3.62,4,6,5,Dec,11
283,HGH2,2011-12-05,10:19:47.745,3048109,00006K39,SPOOF,S,3.62,4,6,5,Dec,11
284,HGH2,2011-12-05,10:19:47.849,3048110,00006K3A,SPOOF,S,3.62,4,6,5,Dec,11
285,HGH2,2011-12-05,10:19:47.964,3048111,00006K3B,SPOOF,S,3.62,4,6,5,Dec,11
286,HGH2,2011-12-05,10:19:47.993,3048112,00006K3C,SPOOF,S,3.62,49,6,5,Dec,11
287,HGH2,2011-12-05,10:19:47.995,3048113,00006K3D,SPOOF,S,3.62,5,6,5,Dec,11
288,HGH2,2011-12-05,10:19:48.056,3048116,00006K3E,SPOOF,S,3.62,33,6,5,Dec,11
289,HGH2,2011-12-05,10:19:48.058,3048117,00006K3F,SPOOF,S,3.62,4,6,5,Dec,11
290,HGH2,2011-12-05,10:19:48.063,3048122,00006K3G,SPOOF,S,3.62,4,6,5,Dec,11
291,HGH2,2011-12-05,10:19:48.184,3048129,00006K3H,SPOOF,S,3.62,5,6,5,Dec,11
292,HGH2,2011-12-05,10:19:48.200,3048130,00006K3I,SPOOF,S,3.62,4,6,5,Dec,11
293,HGH2,2011-12-05,10:19:48.656,3048215,00006K41,FLIP,B,3.62,37,6,5,Dec,11
294,HGH2,2011-12-05,10:19:56.108,3048508,00006K75,SPOOF,S,3.62,39,6,5,Dec,11
295,HGH2,2011-12-05,10:19:56.112,3048509,00006K76,SPOOF,S,3.62,3,6,5,Dec,11
296,HGH2,2011-12-05,10:19:56.122,3048512,00006K77,SPOOF,S,3.62,4,6,5,Dec,11
297,HGH2,2011-12-05,10:19:56.247,3048513,00006K78,SPOOF,S,3.62,36,6,5,Dec,11
298,HGH2,2011-12-05,10:19:56.248,3048514,00006K79,SPOOF,S,3.62,4,6,5,Dec,11
299,HGH2,2011-12-05,10:19:56.249,3048515,00006K7A,SPOOF,S,3.62,3,6,5,Dec,11
300,HGH2,2011-12-05,10:19:56.336,3048518,00006K7B,SPOOF,S,3.62,49,6,5,Dec,11
301,HGH2,2011-12-05,10:19:56.341,3048519,00006K7C,SPOOF,S,3.62,4,7,5,Dec,11
302,HGH2,2011-12-05,10:19:56.342,3048520,00006K7D,SPOOF,S,3.62,4,7,5,Dec,11
303,HGH2,2011-12-05,10:19:56.842,3048529,00006K7P,FLIP,B,3.62,33,7,5,Dec,11
304,HGH2,2011-12-05,10:19:56.843,3048530,00006K7Q,FLIP,B,3.62,4,7,5,Dec,11
305,HGH2,2011-12-05,10:19:56.846,3048532,00006K7R,FLIP,B,3.62,5,7,5,Dec,11
306,HGH2,2011-12-05,10:35:39.795,3076274,00006SU7,SPOOF,S,3.61,4,7,5,Dec,11
307,HGH2,2011-12-05,10:35:39.882,3076276,00006SU8,SPOOF,S,3.61,32,7,5,Dec,11
308,HGH2,2011-12-05,10:35:39.896,3076277,00006SU9,SPOOF,S,3.61,4,7,5,Dec,11
309,HGH2,2011-12-05,10:35:40.009,3076278,00006SUA,SPOOF,S,3.61,43,7,5,Dec,11
310,HGH2,2011-12-05,10:35:40.010,3076279,00006SUB,SPOOF,S,3.61,4,7,5,Dec,11
311,HGH2,2011-12-05,10:35:40.011,3076280,00006SUC,SPOOF,S,3.61,8,7,5,Dec,11
312,HGH2,2011-12-05,10:35:40.242,3076285,00006SUD,SPOOF,S,3.61,45,7,5,Dec,11
313,HGH2,2011-12-05,10:35:40.243,3076286,00006SUE,SPOOF,S,3.61,4,7,5,Dec,11
314,HGH2,2011-12-05,10:35:40.244,3076287,00006SUF,SPOOF,S,3.61,3,7,5,Dec,11
315,HGH2,2011-12-05,10:35:40.738,3076313,00006SUS,FLIP,B,3.61,34,7,5,Dec,11
316,HGH2,2011-12-05,10:40:43.136,3084545,00006V6Y,SPOOF,S,3.62,4,7,5,Dec,11
317,HGH2,2011-12-05,10:40:43.255,3084546,00006V6Z,SPOOF,S,3.62,41,7,5,Dec,11
318,HGH2,2011-12-05,10:40:43.260,3084548,00006V70,SPOOF,S,3.62,4,7,5,Dec,11
319,HGH2,2011-12-05,10:40:43.342,3084550,00006V71,SPOOF,S,3.62,39,7,5,Dec,11
320,HGH2,2011-12-05,10:40:43.342,3084551,00006V72,SPOOF,S,3.62,4,7,5,Dec,11
321,HGH2,2011-12-05,10:40:43.344,3084552,00006V73,SPOOF,S,3.62,4,7,5,Dec,11
322,HGH2,2011-12-05,10:40:43.464,3084556,00006V74,SPOOF,S,3.62,4,7,5,Dec,11
323,HGH2,2011-12-05,10:40:43.465,3084557,00006V75,SPOOF,S,3.62,3,7,5,Dec,11
324,HGH2,2011-12-05,10:40:43.569,3084593,00006V77,SPOOF,S,3.62,32,7,5,Dec,11
325,HGH2,2011-12-05,10:40:43.571,3084594,00006V78,SPOOF,S,3.62,4,7,5,Dec,11
326,HGH2,2011-12-05,10:40:44.023,3084604,00006V7S,FLIP,B,3.62,39,7,5,Dec,11
327,HGH2,2011-12-05,10:40:46.003,3084653,00006V8L,SPOOF,S,3.62,4,7,5,Dec,11
328,HGH2,2011-12-05,10:40:46.012,3084654,00006V8M,SPOOF,S,3.62,36,7,5,Dec,11
329,HGH2,2011-12-05,10:40:46.014,3084655,00006V8N,SPOOF,S,3.62,6,7,5,Dec,11
330,HGH2,2011-12-05,10:40:46.663,3084682,00006V8W,FLIP,B,3.62,4,7,5,Dec,11
331,HGH2,2011-12-05,10:40:46.664,3084683,00006V8X,FLIP,B,3.62,42,7,5,Dec,11
332,HGH2,2011-12-05,10:40:46.668,3084686,00006V8Y,FLIP,B,3.62,4,7,5,Dec,11
333,HGH2,2011-12-05,10:40:56.812,3085072,00006VD7,SPOOF,S,3.62,43,7,5,Dec,11
334,HGH2,2011-12-05,10:40:56.813,3085073,00006VD8,SPOOF,S,3.62,4,7,5,Dec,11
335,HGH2,2011-12-05,10:40:56.849,3085086,00006VD9,SPOOF,S,3.62,8,7,5,Dec,11
336,HGH2,2011-12-05,10:40:56.947,3085094,00006VDA,SPOOF,S,3.62,33,7,5,Dec,11
337,HGH2,2011-12-05,10:40:56.978,3085106,00006VDB,SPOOF,S,3.62,5,7,5,Dec,11
338,HGH2,2011-12-05,10:40:57.047,3085109,00006VDC,SPOOF,S,3.62,4,7,5,Dec,11
339,HGH2,2011-12-05,10:40:57.681,3085116,00006VDQ,FLIP,B,3.62,4,7,5,Dec,11
340,HGH2,2011-12-05,10:40:57.681,3085117,00006VDR,FLIP,B,3.62,34,7,5,Dec,11
341,HGH2,2011-12-05,10:40:57.683,3085119,00006VDS,FLIP,B,3.62,6,7,5,Dec,11
342,HGH2,2011-12-05,10:41:07.299,3085648,00006VHQ,SPOOF,S,3.62,4,7,5,Dec,11
343,HGH2,2011-12-05,10:41:07.299,3085649,00006VHR,SPOOF,S,3.62,46,7,5,Dec,11
344,HGH2,2011-12-05,10:41:07.301,3085650,00006VHS,SPOOF,S,3.62,5,7,5,Dec,11
345,HGH2,2011-12-05,10:41:07.434,3085657,00006VHT,SPOOF,S,3.62,41,7,5,Dec,11
346,HGH2,2011-12-05,10:41:07.437,3085658,00006VHU,SPOOF,S,3.62,7,7,5,Dec,11
347,HGH2,2011-12-05,10:41:07.443,3085659,00006VHV,SPOOF,S,3.62,4,7,5,Dec,11
348,HGH2,2011-12-05,10:41:07.552,3085662,00006VI0,SPOOF,S,3.62,3,7,5,Dec,11
349,HGH2,2011-12-05,10:41:07.961,3085668,00006VIB,FLIP,B,3.62,36,7,5,Dec,11
350,HGH2,2011-12-05,10:41:11.898,3085808,00006VJJ,SPOOF,S,3.62,34,7,5,Dec,11
351,HGH2,2011-12-05,10:41:11.899,3085809,00006VJK,SPOOF,S,3.62,4,7,5,Dec,11
352,HGH2,2011-12-05,10:41:11.900,3085810,00006VJL,SPOOF,S,3.62,5,7,5,Dec,11
353,HGH2,2011-12-05,10:41:12.472,3085815,00006VJP,FLIP,B,3.62,46,7,5,Dec,11
354,HGH2,2011-12-05,10:41:12.472,3085816,00006VJQ,FLIP,B,3.62,4,7,5,Dec,11
355,HGH2,2011-12-05,10:41:12.473,3085817,00006VJR,FLIP,B,3.62,4,7,5,Dec,11
356,HGH2,2011-12-05,10:41:23.747,3086121,00006VQ5,SPOOF,B,3.62,4,7,5,Dec,11
357,HGH2,2011-12-05,10:41:23.869,3086130,00006VQ6,SPOOF,B,3.62,4,7,5,Dec,11
358,HGH2,2011-12-05,10:41:24.636,3086150,00006VQH,FLIP,S,3.62,46,7,5,Dec,11
359,HGH2,2011-12-05,10:41:24.640,3086151,00006VQI,FLIP,S,3.62,3,7,5,Dec,11
360,HGH2,2011-12-05,10:51:35.074,3099051,00007075,SPOOF,B,3.62,34,7,5,Dec,11
361,HGH2,2011-12-05,10:51:35.074,3099052,00007076,SPOOF,B,3.62,4,8,5,Dec,11
362,HGH2,2011-12-05,10:51:35.077,3099053,00007077,SPOOF,B,3.62,5,8,5,Dec,11
363,HGH2,2011-12-05,10:51:35.162,3099056,00007078,SPOOF,B,3.62,36,8,5,Dec,11
364,HGH2,2011-12-05,10:51:35.164,3099057,00007079,SPOOF,B,3.62,6,8,5,Dec,11
365,HGH2,2011-12-05,10:51:35.170,3099061,0000707A,SPOOF,B,3.62,4,8,5,Dec,11
366,HGH2,2011-12-05,10:51:35.284,3099062,0000707B,SPOOF,B,3.62,39,8,5,Dec,11
367,HGH2,2011-12-05,10:51:35.651,3099066,0000707O,FLIP,S,3.62,31,8,5,Dec,11
368,HGH2,2011-12-05,10:51:48.220,3099425,000070F5,SPOOF,S,3.62,35,8,5,Dec,11
369,HGH2,2011-12-05,10:51:48.222,3099426,000070F6,SPOOF,S,3.62,3,8,5,Dec,11
370,HGH2,2011-12-05,10:51:48.348,3099429,000070F8,SPOOF,S,3.62,48,8,5,Dec,11
371,HGH2,2011-12-05,10:51:48.348,3099430,000070F9,SPOOF,S,3.62,4,8,5,Dec,11
372,HGH2,2011-12-05,10:51:48.378,3099434,000070FA,SPOOF,S,3.62,4,8,5,Dec,11
373,HGH2,2011-12-05,10:51:48.466,3099435,000070FB,SPOOF,S,3.62,45,8,5,Dec,11
374,HGH2,2011-12-05,10:51:48.467,3099436,000070FC,SPOOF,S,3.62,4,8,5,Dec,11
375,HGH2,2011-12-05,10:51:48.468,3099437,000070FD,SPOOF,S,3.62,8,8,5,Dec,11
376,HGH2,2011-12-05,10:51:48.873,3099443,000070FN,FLIP,B,3.62,38,8,5,Dec,11
377,HGH2,2011-12-05,10:51:48.875,3099444,000070FO,FLIP,B,3.62,2,8,5,Dec,11
378,HGH2,2011-12-06,06:05:54.247,4036565,00000QEF,SPOOF,B,3.55,4,8,6,Dec,11
379,HGH2,2011-12-06,06:05:54.399,4036568,00000QEG,SPOOF,B,3.55,40,8,6,Dec,11
380,HGH2,2011-12-06,06:05:54.408,4036569,00000QEH,SPOOF,B,3.55,4,8,6,Dec,11
381,HGH2,2011-12-06,06:05:54.493,4036570,00000QEI,SPOOF,B,3.55,49,8,6,Dec,11
382,HGH2,2011-12-06,06:05:54.495,4036571,00000QEJ,SPOOF,B,3.55,4,8,6,Dec,11
383,HGH2,2011-12-06,06:05:54.501,4036573,00000QEK,SPOOF,B,3.55,4,8,6,Dec,11
384,HGH2,2011-12-06,06:05:54.637,4036582,00000QEL,SPOOF,B,3.55,39,8,6,Dec,11
385,HGH2,2011-12-06,06:05:54.638,4036583,00000QEM,SPOOF,B,3.55,4,8,6,Dec,11
386,HGH2,2011-12-06,06:05:55.117,4036588,00000QF0,FLIP,S,3.55,31,8,6,Dec,11
387,HGH2,2011-12-06,06:06:19.494,4037190,00000QL9,SPOOF,S,3.55,40,8,6,Dec,11
388,HGH2,2011-12-06,06:06:19.499,4037192,00000QLA,SPOOF,S,3.55,3,8,6,Dec,11
389,HGH2,2011-12-06,06:06:19.501,4037193,00000QLB,SPOOF,S,3.55,4,8,6,Dec,11
390,HGH2,2011-12-06,06:06:19.638,4037200,00000QLC,SPOOF,S,3.55,45,8,6,Dec,11
391,HGH2,2011-12-06,06:06:19.638,4037201,00000QLD,SPOOF,S,3.55,4,8,6,Dec,11
392,HGH2,2011-12-06,06:06:19.640,4037202,00000QLE,SPOOF,S,3.55,4,8,6,Dec,11
393,HGH2,2011-12-06,06:06:20.133,4037223,00000QLN,FLIP,B,3.55,35,8,6,Dec,11
394,HGH2,2011-12-06,06:06:20.137,4037224,00000QLO,FLIP,B,3.55,5,8,6,Dec,11
395,HGH2,2011-12-06,06:07:10.205,4038132,00000QSV,SPOOF,B,3.55,41,8,6,Dec,11
396,HGH2,2011-12-06,06:07:10.209,4038133,00000QSW,SPOOF,B,3.55,4,8,6,Dec,11
397,HGH2,2011-12-06,06:07:11.134,4038143,00000QSZ,FLIP,S,3.55,42,8,6,Dec,11
398,HGH2,2011-12-06,06:07:11.135,4038144,00000QT0,FLIP,S,3.55,4,8,6,Dec,11
399,HGH2,2011-12-06,06:07:11.136,4038145,00000QT1,FLIP,S,3.55,4,8,6,Dec,11
400,HGH2,2011-12-06,06:32:06.706,4071431,00000X25,SPOOF,S,3.55,39,8,6,Dec,11
401,HGH2,2011-12-06,06:32:06.709,4071432,00000X26,SPOOF,S,3.55,4,8,6,Dec,11
402,HGH2,2011-12-06,06:32:06.710,4071433,00000X27,SPOOF,S,3.55,6,8,6,Dec,11
403,HGH2,2011-12-06,06:32:06.841,4071437,00000X28,SPOOF,S,3.55,4,8,6,Dec,11
404,HGH2,2011-12-06,06:32:06.937,4071438,00000X29,SPOOF,S,3.55,4,8,6,Dec,11
405,HGH2,2011-12-06,06:32:06.944,4071439,00000X2A,SPOOF,S,3.55,40,8,6,Dec,11
406,HGH2,2011-12-06,06:32:06.951,4071440,00000X2B,SPOOF,S,3.55,6,8,6,Dec,11
407,HGH2,2011-12-06,06:32:07.667,4071455,00000X2L,FLIP,B,3.55,38,8,6,Dec,11
408,HGH2,2011-12-06,06:32:46.885,4072229,00000XA5,SPOOF,S,3.55,38,8,6,Dec,11
409,HGH2,2011-12-06,06:32:46.885,4072230,00000XA6,SPOOF,S,3.55,4,8,6,Dec,11
410,HGH2,2011-12-06,06:32:46.889,4072231,00000XA7,SPOOF,S,3.55,7,8,6,Dec,11
411,HGH2,2011-12-06,06:32:47.359,4072262,00000XAI,FLIP,B,3.55,44,8,6,Dec,11
412,HGH2,2011-12-06,06:32:47.363,4072267,00000XAJ,FLIP,B,3.55,8,8,6,Dec,11
413,HGH2,2011-12-06,06:32:56.687,4072588,00000XCV,SPOOF,S,3.55,39,8,6,Dec,11
414,HGH2,2011-12-06,06:32:56.693,4072589,00000XCW,SPOOF,S,3.55,7,8,6,Dec,11
415,HGH2,2011-12-06,06:32:56.726,4072591,00000XCX,SPOOF,S,3.55,4,8,6,Dec,11
416,HGH2,2011-12-06,06:32:56.825,4072593,00000XCY,SPOOF,S,3.55,39,8,6,Dec,11
417,HGH2,2011-12-06,06:32:56.828,4072594,00000XCZ,SPOOF,S,3.55,7,8,6,Dec,11
418,HGH2,2011-12-06,06:32:56.831,4072596,00000XD0,SPOOF,S,3.55,4,8,6,Dec,11
419,HGH2,2011-12-06,06:32:57.250,4072615,00000XDA,FLIP,B,3.55,40,8,6,Dec,11
420,HGH2,2011-12-06,06:32:57.254,4072620,00000XDB,FLIP,B,3.55,6,8,6,Dec,11
421,HGH2,2011-12-06,06:42:30.591,4082617,00000ZJN,SPOOF,B,3.54,34,9,6,Dec,11
422,HGH2,2011-12-06,06:42:30.595,4082619,00000ZJO,SPOOF,B,3.54,6,9,6,Dec,11
423,HGH2,2011-12-06,06:42:30.654,4082621,00000ZJP,SPOOF,B,3.54,4,9,6,Dec,11
424,HGH2,2011-12-06,06:42:31.343,4082626,00000ZK2,FLIP,S,3.54,37,9,6,Dec,11
425,HGH2,2011-12-06,06:42:51.864,4082980,00000ZNN,SPOOF,B,3.54,46,9,6,Dec,11
426,HGH2,2011-12-06,06:42:51.864,4082981,00000ZNO,SPOOF,B,3.54,4,9,6,Dec,11
427,HGH2,2011-12-06,06:42:51.869,4082983,00000ZNP,SPOOF,B,3.54,7,9,6,Dec,11
428,HGH2,2011-12-06,06:42:52.301,4082994,00000ZNW,FLIP,S,3.54,35,9,6,Dec,11
429,HGH2,2011-12-06,07:10:14.920,4114938,0000156Y,SPOOF,B,3.56,4,9,6,Dec,11
430,HGH2,2011-12-06,07:10:14.922,4114939,0000156Z,SPOOF,B,3.56,38,9,6,Dec,11
431,HGH2,2011-12-06,07:10:14.927,4114940,00001570,SPOOF,B,3.56,2,9,6,Dec,11
432,HGH2,2011-12-06,07:10:15.021,4114942,00001571,SPOOF,B,3.56,36,9,6,Dec,11
433,HGH2,2011-12-06,07:10:15.023,4114943,00001572,SPOOF,B,3.56,6,9,6,Dec,11
434,HGH2,2011-12-06,07:10:15.029,4114946,00001573,SPOOF,B,3.56,4,9,6,Dec,11
435,HGH2,2011-12-06,07:10:15.142,4114949,00001574,SPOOF,B,3.56,40,9,6,Dec,11
436,HGH2,2011-12-06,07:10:15.146,4114950,00001575,SPOOF,B,3.56,7,9,6,Dec,11
437,HGH2,2011-12-06,07:10:15.591,4114968,0000157H,FLIP,S,3.56,46,9,6,Dec,11
438,HGH2,2011-12-07,05:48:00.468,5488565,000ZN8VB,SPOOF,B,3.59,46,9,7,Dec,11
439,HGH2,2011-12-07,05:48:00.468,5488566,000ZN8VC,SPOOF,B,3.59,4,9,7,Dec,11
440,HGH2,2011-12-07,05:48:00.470,5488567,000ZN8VD,SPOOF,B,3.59,5,9,7,Dec,11
441,HGH2,2011-12-07,05:48:01.062,5488584,000ZN8VM,FLIP,S,3.59,39,9,7,Dec,11
442,HGH2,2011-12-07,05:48:17.602,5488972,000ZN8ZJ,SPOOF,B,3.59,48,9,7,Dec,11
443,HGH2,2011-12-07,05:48:17.603,5488973,000ZN8ZK,SPOOF,B,3.59,4,9,7,Dec,11
444,HGH2,2011-12-07,05:48:17.627,5488975,000ZN8ZL,SPOOF,B,3.59,4,9,7,Dec,11
445,HGH2,2011-12-07,05:48:18.276,5488979,000ZN8ZQ,FLIP,S,3.59,39,9,7,Dec,11
446,HGH2,2011-12-07,05:48:18.276,5488980,000ZN8ZR,FLIP,S,3.59,4,9,7,Dec,11
447,HGH2,2011-12-07,06:29:04.514,5525109,000ZNEB8,SPOOF,S,3.57,47,9,7,Dec,11
448,HGH2,2011-12-07,06:29:04.518,5525110,000ZNEB9,SPOOF,S,3.57,7,9,7,Dec,11
449,HGH2,2011-12-07,06:29:04.531,5525111,000ZNEBA,SPOOF,S,3.57,4,9,7,Dec,11
450,HGH2,2011-12-07,06:29:04.638,5525115,000ZNEBE,SPOOF,S,3.57,44,9,7,Dec,11
451,HGH2,2011-12-07,06:29:04.639,5525116,000ZNEBF,SPOOF,S,3.57,4,9,7,Dec,11
452,HGH2,2011-12-07,06:29:04.646,5525118,000ZNEBG,SPOOF,S,3.57,3,9,7,Dec,11
453,HGH2,2011-12-07,06:29:05.083,5525126,000ZNEBW,FLIP,B,3.57,36,9,7,Dec,11
454,HGH2,2011-12-07,06:30:16.800,5526170,000ZNEIH,SPOOF,B,3.57,4,9,7,Dec,11
455,HGH2,2011-12-07,06:30:16.800,5526171,000ZNEII,SPOOF,B,3.57,36,9,7,Dec,11
456,HGH2,2011-12-07,06:30:16.802,5526172,000ZNEIJ,SPOOF,B,3.57,4,9,7,Dec,11
457,HGH2,2011-12-07,06:30:16.975,5526181,000ZNEIK,SPOOF,B,3.57,37,9,7,Dec,11
458,HGH2,2011-12-07,06:30:16.976,5526182,000ZNEIL,SPOOF,B,3.57,4,9,7,Dec,11
459,HGH2,2011-12-07,06:30:16.978,5526183,000ZNEIM,SPOOF,B,3.57,3,9,7,Dec,11
460,HGH2,2011-12-07,06:30:17.412,5526186,000ZNEIU,FLIP,S,3.57,47,9,7,Dec,11
461,HGH2,2011-12-07,07:55:27.622,5721779,000ZNXUB,SPOOF,B,3.56,40,9,7,Dec,11
462,HGH2,2011-12-07,07:55:27.623,5721780,000ZNXUC,SPOOF,B,3.56,4,9,7,Dec,11
463,HGH2,2011-12-07,07:55:27.624,5721781,000ZNXUD,SPOOF,B,3.56,5,9,7,Dec,11
464,HGH2,2011-12-07,07:55:28.016,5721798,000ZNXUO,FLIP,S,3.56,49,9,7,Dec,11
465,HGH2,2011-12-07,07:55:30.789,5721949,000ZNXVB,SPOOF,S,3.56,38,9,7,Dec,11
466,HGH2,2011-12-07,07:55:30.790,5721950,000ZNXVC,SPOOF,S,3.56,4,9,7,Dec,11
467,HGH2,2011-12-07,07:55:30.792,5721951,000ZNXVD,SPOOF,S,3.56,3,9,7,Dec,11
468,HGH2,2011-12-07,07:55:30.894,5721957,000ZNXVE,SPOOF,S,3.56,44,9,7,Dec,11
469,HGH2,2011-12-07,07:55:30.897,5721958,000ZNXVF,SPOOF,S,3.56,6,9,7,Dec,11
470,HGH2,2011-12-07,07:55:30.904,5721959,000ZNXVG,SPOOF,S,3.56,4,9,7,Dec,11
471,HGH2,2011-12-07,07:55:31.689,5722072,000ZNXVQ,FLIP,B,3.56,39,9,7,Dec,11
472,HGH2,2011-12-07,07:55:31.689,5722073,000ZNXVR,FLIP,B,3.56,4,9,7,Dec,11
473,HGH2,2011-12-07,07:55:38.630,5722410,000ZNXYZ,SPOOF,B,3.56,47,9,7,Dec,11
474,HGH2,2011-12-07,07:55:38.637,5722415,000ZNXZ0,SPOOF,B,3.56,6,9,7,Dec,11
475,HGH2,2011-12-07,07:55:38.642,5722416,000ZNXZ1,SPOOF,B,3.56,4,9,7,Dec,11
476,HGH2,2011-12-07,07:55:38.786,5722457,000ZNXZ2,SPOOF,B,3.56,44,9,7,Dec,11
477,HGH2,2011-12-07,07:55:38.788,5722458,000ZNXZ3,SPOOF,B,3.56,4,9,7,Dec,11
478,HGH2,2011-12-07,07:55:38.788,5722459,000ZNXZ4,SPOOF,B,3.56,7,9,7,Dec,11
479,HGH2,2011-12-07,07:55:38.879,5722464,000ZNXZ5,SPOOF,B,3.56,35,9,7,Dec,11
480,HGH2,2011-12-07,07:55:38.881,5722465,000ZNXZ6,SPOOF,B,3.56,4,9,7,Dec,11
481,HGH2,2011-12-07,07:55:38.881,5722466,000ZNXZ7,SPOOF,B,3.56,3,10,7,Dec,11
482,HGH2,2011-12-07,07:55:39.035,5722471,000ZNXZ8,SPOOF,B,3.56,42,10,7,Dec,11
483,HGH2,2011-12-07,07:55:39.035,5722473,000ZNXZ9,SPOOF,B,3.56,4,10,7,Dec,11
484,HGH2,2011-12-07,07:55:39.037,5722474,000ZNXZA,SPOOF,B,3.56,6,10,7,Dec,11
485,HGH2,2011-12-07,07:55:39.546,5722500,000ZNXZT,FLIP,S,3.56,48,10,7,Dec,11
486,HGH2,2011-12-07,08:01:22.087,5735418,000ZO0K6,SPOOF,S,3.55,4,10,7,Dec,11
487,HGH2,2011-12-07,08:01:22.191,5735421,000ZO0K7,SPOOF,S,3.55,4,10,7,Dec,11
488,HGH2,2011-12-07,08:01:22.224,5735424,000ZO0K8,SPOOF,S,3.55,43,10,7,Dec,11
489,HGH2,2011-12-07,08:01:22.226,5735425,000ZO0K9,SPOOF,S,3.55,5,10,7,Dec,11
490,HGH2,2011-12-07,08:01:22.427,5735465,000ZO0KO,SPOOF,S,3.55,46,10,7,Dec,11
491,HGH2,2011-12-07,08:01:22.428,5735466,000ZO0KP,SPOOF,S,3.55,4,10,7,Dec,11
492,HGH2,2011-12-07,08:01:22.468,5735471,000ZO0KQ,SPOOF,S,3.55,7,10,7,Dec,11
493,HGH2,2011-12-07,08:01:22.562,5735475,000ZO0KS,SPOOF,S,3.55,36,10,7,Dec,11
494,HGH2,2011-12-07,08:01:22.593,5735478,000ZO0KX,SPOOF,S,3.55,4,10,7,Dec,11
495,HGH2,2011-12-07,08:01:22.594,5735479,000ZO0KY,SPOOF,S,3.55,7,10,7,Dec,11
496,HGH2,2011-12-07,08:01:22.688,5735485,000ZO0L0,SPOOF,S,3.55,4,10,7,Dec,11
