window_id,root,source_gate_id,provider,instrument,market_context,timeframe,start_date,end_date,row_count,train_rows,calibration_rows,test_rows,rule,gate_calibration_lcb,gate_test_lcb,status
bull-ABBV-1d-2017-06-02-2017-06-22,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2017-06-02,2017-06-22,15,15,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2017-07-13-2017-07-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2017-07-13,2017-07-14,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2017-07-20-2017-07-21,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2017-07-20,2017-07-21,2,0,2,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2017-08-31-2017-09-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2017-08-31,2017-09-05,3,0,3,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2017-11-30-2017-11-30,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2017-11-30,2017-11-30,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2017-12-13-2017-12-13,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2017-12-13,2017-12-13,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2017-12-15-2017-12-19,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2017-12-15,2017-12-19,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2017-12-21-2017-12-22,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2017-12-21,2017-12-22,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2017-12-27-2017-12-27,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2017-12-27,2017-12-27,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2018-01-02-2018-01-03,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2018-01-02,2018-01-03,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2018-01-05-2018-01-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2018-01-05,2018-01-05,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2019-10-31-2019-10-31,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2019-10-31,2019-10-31,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2020-01-15-2020-01-16,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2020-01-15,2020-01-16,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2021-04-26-2021-04-28,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2021-04-26,2021-04-28,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2021-05-03-2021-05-03,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2021-05-03,2021-05-03,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2021-05-07-2021-05-10,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2021-05-07,2021-05-10,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2021-07-12-2021-07-16,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2021-07-12,2021-07-16,5,5,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2021-07-22-2021-07-23,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2021-07-22,2021-07-23,2,1,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2021-07-27-2021-07-29,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2021-07-27,2021-07-29,3,0,3,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2021-08-17-2021-08-17,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2021-08-17,2021-08-17,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2021-08-30-2021-08-31,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2021-08-30,2021-08-31,2,0,2,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2021-12-29-2021-12-30,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2021-12-29,2021-12-30,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2022-01-05-2022-01-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2022-01-05,2022-01-05,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2022-01-10-2022-01-12,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2022-01-10,2022-01-12,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2022-01-14-2022-01-18,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2022-01-14,2022-01-18,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2022-02-15-2022-02-16,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2022-02-15,2022-02-16,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2022-02-22-2022-02-23,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2022-02-22,2022-02-23,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2022-04-05-2022-04-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2022-04-05,2022-04-05,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2022-12-01-2022-12-08,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2022-12-01,2022-12-08,6,0,6,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2023-01-06-2023-01-06,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2023-01-06,2023-01-06,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2023-04-06-2023-04-13,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2023-04-06,2023-04-13,5,5,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2023-04-21-2023-04-25,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2023-04-21,2023-04-25,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2023-09-14-2023-09-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2023-09-14,2023-09-14,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2023-09-25-2023-09-25,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2023-09-25,2023-09-25,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2023-12-12-2023-12-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2023-12-12,2023-12-14,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2023-12-22-2024-01-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2023-12-22,2024-01-05,9,9,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-01-09-2024-01-10,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-01-09,2024-01-10,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-01-18-2024-01-23,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-01-18,2024-01-23,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-02-01-2024-02-08,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-02-01,2024-02-08,6,6,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-02-15-2024-02-16,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-02-15,2024-02-16,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-02-23-2024-02-27,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-02-23,2024-02-27,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-03-01-2024-03-01,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-03-01,2024-03-01,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-03-05-2024-03-07,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-03-05,2024-03-07,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-03-12-2024-03-12,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-03-12,2024-03-12,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-03-14-2024-03-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-03-14,2024-03-14,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-09-03-2024-09-03,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-09-03,2024-09-03,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2024-09-10-2024-09-10,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2024-09-10,2024-09-10,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1d-2025-08-29-2025-09-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1d,2025-08-29,2025-09-05,5,0,4,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2014-09-12-2014-09-19,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2014-09-12,2014-09-19,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2015-06-19-2015-06-26,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2015-06-19,2015-06-26,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2016-08-12-2016-08-12,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2016-08-12,2016-08-12,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2017-03-10-2017-03-10,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2017-03-10,2017-03-10,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2017-05-05-2017-05-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2017-05-05,2017-05-05,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2017-06-09-2017-06-30,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2017-06-09,2017-06-30,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2017-07-14-2017-07-21,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2017-07-14,2017-07-21,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2017-09-01-2017-09-01,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2017-09-01,2017-09-01,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2017-12-01-2017-12-01,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2017-12-01,2017-12-01,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2017-12-15-2017-12-22,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2017-12-15,2017-12-22,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2018-01-05-2018-01-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2018-01-05,2018-01-05,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2020-01-17-2020-01-17,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2020-01-17,2020-01-17,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2021-04-30-2021-05-07,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2021-04-30,2021-05-07,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2021-07-09-2021-07-23,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2021-07-09,2021-07-23,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2022-01-14-2022-01-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2022-01-14,2022-01-14,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2022-01-28-2022-01-28,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2022-01-28,2022-01-28,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2022-02-18-2022-02-25,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2022-02-18,2022-02-25,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-ABBV-1w-2024-01-05-2024-03-08,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,ABBV,single_stock,1w,2024-01-05,2024-03-08,10,10,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
