label_window_id,provider,instrument,timeframe,root,source_type,scope_tier,source_start_date,source_end_date,bar_overlap_count,overlap_first_date,overlap_last_date,overlap_status
sideways-GLD-1d-2024-06-27-2024-07-15,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-06-27,2024-07-15,12,2024-06-27,2024-07-15,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2025-08-15-2025-08-21,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-08-15,2025-08-21,5,2025-08-15,2025-08-21,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2025-08-25-2025-08-25,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-08-25,2025-08-25,1,2025-08-25,2025-08-25,overlap_ready_existing_sideways_gate
sideways-GLD-1d-2025-08-27-2025-08-28,yfinance_cache,GLD,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-08-27,2025-08-28,2,2025-08-27,2025-08-28,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2017-07-06-2017-07-13,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-07-06,2017-07-13,2,2017-07-06,2017-07-13,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2017-08-03-2017-08-17,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-03,2017-08-17,3,2017-08-03,2017-08-17,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2017-09-14-2017-10-26,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-09-14,2017-10-26,7,2017-09-14,2017-10-26,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2017-11-09-2017-12-21,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-11-09,2017-12-21,7,2017-11-09,2017-12-21,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2018-02-01-2018-02-01,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-02-01,2018-02-01,1,2018-02-01,2018-02-01,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2018-02-15-2018-03-22,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-02-15,2018-03-22,6,2018-02-15,2018-03-22,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2018-04-19-2018-06-21,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-04-19,2018-06-21,10,2018-04-19,2018-06-21,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2018-12-13-2019-01-03,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-12-13,2019-01-03,4,2018-12-13,2019-01-03,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2019-01-17-2019-01-17,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-01-17,2019-01-17,1,2019-01-17,2019-01-17,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2019-04-11-2019-04-18,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-04-11,2019-04-18,2,2019-04-11,2019-04-18,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2019-05-16-2019-05-16,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-05-16,2019-05-16,1,2019-05-16,2019-05-16,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2020-01-30-2020-02-06,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-01-30,2020-02-06,2,2020-01-30,2020-02-06,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2021-02-04-2021-02-04,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-02-04,2021-02-04,1,2021-02-04,2021-02-04,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2021-09-23-2021-11-11,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-09-23,2021-11-11,8,2021-09-23,2021-11-11,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2021-12-09-2022-01-27,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-12-09,2022-01-27,8,2021-12-09,2022-01-27,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2022-06-09-2022-06-23,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-06-09,2022-06-23,3,2022-06-09,2022-06-23,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2022-12-22-2022-12-22,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-12-22,2022-12-22,1,2022-12-22,2022-12-22,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2023-09-07-2023-09-14,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-09-07,2023-09-14,2,2023-09-07,2023-09-14,overlap_ready_existing_sideways_gate
sideways-GLD-1w-2023-11-09-2023-11-16,yfinance_cache,GLD,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-11-09,2023-11-16,2,2023-11-09,2023-11-16,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2015-03-31-2015-03-31,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-03-31,2015-03-31,1,2015-03-31,2015-03-31,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2015-04-29-2015-07-20,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-04-29,2015-07-20,57,2015-04-29,2015-07-20,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2015-07-30-2015-08-03,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-07-30,2015-08-03,3,2015-07-30,2015-08-03,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2015-09-08-2015-09-11,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-09-08,2015-09-11,4,2015-09-08,2015-09-11,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2015-10-15-2015-11-11,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-10-15,2015-11-11,20,2015-10-15,2015-11-11,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2015-11-13-2015-11-19,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-11-13,2015-11-19,5,2015-11-13,2015-11-19,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2015-12-01-2015-12-01,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-12-01,2015-12-01,1,2015-12-01,2015-12-01,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2016-06-27-2016-06-27,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-06-27,2016-06-27,1,2016-06-27,2016-06-27,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2016-10-17-2016-10-17,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-10-17,2016-10-17,1,2016-10-17,2016-10-17,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2016-10-28-2016-11-10,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-10-28,2016-11-10,10,2016-10-28,2016-11-10,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2016-11-14-2016-12-06,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-11-14,2016-12-06,16,2016-11-14,2016-12-06,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2016-12-12-2016-12-12,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-12-12,2016-12-12,1,2016-12-12,2016-12-12,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2016-12-14-2017-01-24,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-12-14,2017-01-24,27,2016-12-14,2017-01-24,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-03-07-2017-03-14,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-03-07,2017-03-14,6,2017-03-07,2017-03-14,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-03-20-2017-04-25,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-03-20,2017-04-25,26,2017-03-20,2017-04-25,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-04-28-2017-05-31,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-04-28,2017-05-31,23,2017-04-28,2017-05-31,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-06-22-2017-06-22,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-06-22,2017-06-22,1,2017-06-22,2017-06-22,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-06-26-2017-06-27,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-06-26,2017-06-27,2,2017-06-26,2017-06-27,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-06-29-2017-06-29,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-06-29,2017-06-29,1,2017-06-29,2017-06-29,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-07-03-2017-07-11,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-07-03,2017-07-11,6,2017-07-03,2017-07-11,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-07-20-2017-07-20,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-07-20,2017-07-20,1,2017-07-20,2017-07-20,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-07-28-2017-07-28,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-07-28,2017-07-28,1,2017-07-28,2017-07-28,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-08-04-2017-09-14,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-04,2017-09-14,29,2017-08-04,2017-09-14,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-09-18-2017-09-28,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-09-18,2017-09-28,9,2017-09-18,2017-09-28,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-10-05-2017-11-02,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-10-05,2017-11-02,21,2017-10-05,2017-11-02,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2017-11-06-2018-06-15,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-11-06,2018-06-15,153,2017-11-06,2018-06-15,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2018-06-20-2018-08-08,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-06-20,2018-08-08,35,2018-06-20,2018-08-08,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2018-08-10-2018-08-13,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-08-10,2018-08-13,2,2018-08-10,2018-08-13,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2018-08-15-2018-08-20,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-08-15,2018-08-20,4,2018-08-15,2018-08-20,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2018-08-29-2018-09-20,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-08-29,2018-09-20,16,2018-08-29,2018-09-20,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2018-10-03-2018-11-15,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-10-03,2018-11-15,32,2018-10-03,2018-11-15,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2018-11-28-2018-12-06,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-11-28,2018-12-06,6,2018-11-28,2018-12-06,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2018-12-13-2018-12-13,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-12-13,2018-12-13,1,2018-12-13,2018-12-13,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-01-04-2019-01-29,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-01-04,2019-01-29,17,2019-01-04,2019-01-29,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-05-13-2019-06-17,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-05-13,2019-06-17,25,2019-05-13,2019-06-17,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-06-25-2019-06-26,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-06-25,2019-06-26,2,2019-06-25,2019-06-26,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-07-01-2019-07-02,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-07-01,2019-07-02,2,2019-07-01,2019-07-02,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-07-08-2019-08-06,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-07-08,2019-08-06,22,2019-07-08,2019-08-06,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-08-09-2019-08-19,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-08-09,2019-08-19,7,2019-08-09,2019-08-19,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-09-03-2019-09-04,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-09-03,2019-09-04,2,2019-09-03,2019-09-04,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-09-12-2019-10-28,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-09-12,2019-10-28,33,2019-09-12,2019-10-28,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-10-31-2019-11-01,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-10-31,2019-11-01,2,2019-10-31,2019-11-01,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-11-06-2019-11-06,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-11-06,2019-11-06,1,2019-11-06,2019-11-06,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2019-11-12-2019-12-17,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-11-12,2019-12-17,25,2019-11-12,2019-12-17,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2020-01-23-2020-01-27,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-01-23,2020-01-27,3,2020-01-23,2020-01-27,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2020-01-30-2020-02-03,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-01-30,2020-02-03,3,2020-01-30,2020-02-03,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2020-02-24-2020-03-06,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-02-24,2020-03-06,10,2020-02-24,2020-03-06,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2020-08-31-2020-09-01,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-08-31,2020-09-01,2,2020-08-31,2020-09-01,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2020-09-29-2020-09-29,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-09-29,2020-09-29,1,2020-09-29,2020-09-29,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2020-10-14-2020-11-03,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-10-14,2020-11-03,15,2020-10-14,2020-11-03,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2020-11-18-2020-11-18,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-11-18,2020-11-18,1,2020-11-18,2020-11-18,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2021-02-25-2021-02-26,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-02-25,2021-02-26,2,2021-02-25,2021-02-26,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2021-03-02-2021-06-01,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-03-02,2021-06-01,64,2021-03-02,2021-06-01,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2021-06-07-2021-06-07,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-06-07,2021-06-07,1,2021-06-07,2021-06-07,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2021-06-22-2021-06-23,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-06-22,2021-06-23,2,2021-06-22,2021-06-23,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2021-06-25-2021-07-06,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-06-25,2021-07-06,7,2021-06-25,2021-07-06,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2021-07-08-2021-11-24,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-07-08,2021-11-24,99,2021-07-08,2021-11-24,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2021-11-29-2021-11-29,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-11-29,2021-11-29,1,2021-11-29,2021-11-29,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2021-12-01-2022-02-02,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-12-01,2022-02-02,44,2021-12-01,2022-02-02,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2022-02-25-2022-02-28,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-02-25,2022-02-28,2,2022-02-25,2022-02-28,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-03-28-2023-03-29,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-03-28,2023-03-29,2,2023-03-28,2023-03-29,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-04-04-2023-05-16,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-04-04,2023-05-16,30,2023-04-04,2023-05-16,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-05-18-2023-06-01,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-05-18,2023-06-01,10,2023-05-18,2023-06-01,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-06-26-2023-07-12,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-06-26,2023-07-12,12,2023-06-26,2023-07-12,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-07-14-2023-07-17,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-07-14,2023-07-17,2,2023-07-14,2023-07-17,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-07-20-2023-07-21,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-07-20,2023-07-21,2,2023-07-20,2023-07-21,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-07-25-2023-07-28,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-07-25,2023-07-28,4,2023-07-25,2023-07-28,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-08-02-2023-08-08,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-08-02,2023-08-08,5,2023-08-02,2023-08-08,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-08-16-2023-08-18,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-08-16,2023-08-18,3,2023-08-16,2023-08-18,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-08-24-2023-08-24,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-08-24,2023-08-24,1,2023-08-24,2023-08-24,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-08-28-2023-08-28,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-08-28,2023-08-28,1,2023-08-28,2023-08-28,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-08-31-2023-08-31,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-08-31,2023-08-31,1,2023-08-31,2023-08-31,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-09-05-2023-10-04,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-09-05,2023-10-04,22,2023-09-05,2023-10-04,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-10-09-2023-10-11,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-10-09,2023-10-11,3,2023-10-09,2023-10-11,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-10-13-2023-10-13,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-10-13,2023-10-13,1,2023-10-13,2023-10-13,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-10-26-2023-10-27,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-10-26,2023-10-27,2,2023-10-26,2023-10-27,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-10-31-2023-11-13,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-10-31,2023-11-13,10,2023-10-31,2023-11-13,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-11-16-2023-11-16,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-11-16,2023-11-16,1,2023-11-16,2023-11-16,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2023-11-20-2023-11-28,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-11-20,2023-11-28,6,2023-11-20,2023-11-28,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2024-03-12-2024-05-08,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-03-12,2024-05-08,41,2024-03-12,2024-05-08,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2024-05-10-2024-05-14,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-05-10,2024-05-14,3,2024-05-10,2024-05-14,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2024-05-17-2024-07-05,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-05-17,2024-07-05,33,2024-05-17,2024-07-05,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2024-08-05-2024-08-05,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-08-05,2024-08-05,1,2024-08-05,2024-08-05,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2024-11-12-2024-11-12,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-11-12,2024-11-12,1,2024-11-12,2024-11-12,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2024-11-14-2024-11-22,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-11-14,2024-11-22,7,2024-11-14,2024-11-22,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2024-11-29-2024-11-29,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-11-29,2024-11-29,1,2024-11-29,2024-11-29,overlap_ready_existing_sideways_gate
sideways-HYG-1d-2024-12-03-2024-12-03,yfinance_cache,HYG,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-12-03,2024-12-03,1,2024-12-03,2024-12-03,overlap_ready_existing_sideways_gate
