source_window_id,root,provider,instrument,market_context,timeframe,start_date,end_date,row_count,train_rows,calibration_rows,test_rows,rule,min_sideways_abs_return_ratio,max_sideways_abs_return_ratio,min_sideways_range_ratio,max_sideways_range_ratio,status
sideways-IWM-1w-2019-08-01-2019-08-01,Sideways,yfinance_cache,IWM,equity_etf,1w,2019-08-01,2019-08-01,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0566574119585,0.0566574119585,0.209902778923,0.209902778923,materialized_scoped_dated_window
sideways-IWM-1w-2019-08-15-2019-08-15,Sideways,yfinance_cache,IWM,equity_etf,1w,2019-08-15,2019-08-15,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.482687994188,0.482687994188,0.248575323021,0.248575323021,materialized_scoped_dated_window
sideways-IWM-1w-2019-08-29-2019-09-19,Sideways,yfinance_cache,IWM,equity_etf,1w,2019-08-29,2019-09-19,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.241444334227,0.348268893477,0.248794163732,0.249454297902,materialized_scoped_dated_window
sideways-IWM-1w-2019-10-10-2019-11-07,Sideways,yfinance_cache,IWM,equity_etf,1w,2019-10-10,2019-11-07,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0512236550964,0.424027061574,0.2447802297,0.277985284037,materialized_scoped_dated_window
sideways-IWM-1w-2021-07-15-2021-07-15,Sideways,yfinance_cache,IWM,equity_etf,1w,2021-07-15,2021-07-15,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.491031951641,0.491031951641,0.342188618952,0.342188618952,materialized_scoped_dated_window
sideways-IWM-1w-2021-07-29-2021-08-19,Sideways,yfinance_cache,IWM,equity_etf,1w,2021-07-29,2021-08-19,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.134029188698,0.492266201938,0.301752784713,0.302529298791,materialized_scoped_dated_window
sideways-IWM-1w-2021-09-02-2021-09-02,Sideways,yfinance_cache,IWM,equity_etf,1w,2021-09-02,2021-09-02,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.139836961176,0.139836961176,0.302198933132,0.302198933132,materialized_scoped_dated_window
sideways-IWM-1w-2021-09-23-2021-10-21,Sideways,yfinance_cache,IWM,equity_etf,1w,2021-09-23,2021-10-21,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0100460811131,0.331538193422,0.290763265406,0.291080855163,materialized_scoped_dated_window
sideways-IWM-1w-2024-06-13-2024-06-20,Sideways,yfinance_cache,IWM,equity_etf,1w,2024-06-13,2024-06-20,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.227169244657,0.400033644448,0.34008780416,0.34033039298,materialized_scoped_dated_window
sideways-QQQ-1d-2015-05-12-2015-05-13,Sideways,yfinance_cache,QQQ,equity_etf,1d,2015-05-12,2015-05-13,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.261411836153,0.28932003744,0.29311765348,0.29317381989,materialized_scoped_dated_window
sideways-QQQ-1d-2015-05-15-2015-05-20,Sideways,yfinance_cache,QQQ,equity_etf,1d,2015-05-15,2015-05-20,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.382833043205,0.497259925188,0.292662505595,0.292899524342,materialized_scoped_dated_window
sideways-QQQ-1d-2015-05-22-2015-06-01,Sideways,yfinance_cache,QQQ,equity_etf,1d,2015-05-22,2015-06-01,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.242419944917,0.480986557966,0.294480026119,0.313984631188,materialized_scoped_dated_window
sideways-QQQ-1d-2015-06-12-2015-06-17,Sideways,yfinance_cache,QQQ,equity_etf,1d,2015-06-12,2015-06-17,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0621957897531,0.250215133432,0.303030323093,0.303096901097,materialized_scoped_dated_window
sideways-QQQ-1d-2015-06-29-2015-06-30,Sideways,yfinance_cache,QQQ,equity_etf,1d,2015-06-29,2015-06-30,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.315228108278,0.431745358822,0.267491099003,0.267545801355,materialized_scoped_dated_window
sideways-QQQ-1d-2015-07-02-2015-07-13,Sideways,yfinance_cache,QQQ,equity_etf,1d,2015-07-02,2015-07-13,7,7,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0133592171844,0.487959998583,0.256577344053,0.256662083312,materialized_scoped_dated_window
sideways-QQQ-1d-2016-06-10-2016-06-23,Sideways,yfinance_cache,QQQ,equity_etf,1d,2016-06-10,2016-06-23,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0162291821092,0.391132034937,0.318316242058,0.318401598306,materialized_scoped_dated_window
sideways-QQQ-1d-2016-10-28-2016-11-03,Sideways,yfinance_cache,QQQ,equity_etf,1d,2016-10-28,2016-11-03,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0533802135895,0.489679182663,0.2639737149,0.264122826695,materialized_scoped_dated_window
sideways-QQQ-1d-2016-11-07-2016-11-23,Sideways,yfinance_cache,QQQ,equity_etf,1d,2016-11-07,2016-11-23,13,13,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0629966526686,0.49949305619,0.280452809235,0.280800356402,materialized_scoped_dated_window
sideways-QQQ-1d-2016-11-28-2016-12-02,Sideways,yfinance_cache,QQQ,equity_etf,1d,2016-11-28,2016-12-02,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0117949976736,0.458083458872,0.2801802227,0.280317445606,materialized_scoped_dated_window
sideways-QQQ-1d-2016-12-06-2016-12-06,Sideways,yfinance_cache,QQQ,equity_etf,1d,2016-12-06,2016-12-06,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.181130511063,0.181130511063,0.280180281035,0.280180281035,materialized_scoped_dated_window
sideways-QQQ-1d-2016-12-09-2016-12-12,Sideways,yfinance_cache,QQQ,equity_etf,1d,2016-12-09,2016-12-12,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.355954808911,0.458902978825,0.279775035807,0.279841293543,materialized_scoped_dated_window
sideways-QQQ-1d-2016-12-15-2016-12-19,Sideways,yfinance_cache,QQQ,equity_etf,1d,2016-12-15,2016-12-19,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.181311540969,0.476095273044,0.321283498151,0.321419010603,materialized_scoped_dated_window
sideways-QQQ-1d-2016-12-21-2016-12-22,Sideways,yfinance_cache,QQQ,equity_etf,1d,2016-12-21,2016-12-22,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.373882833208,0.488657023323,0.341979266816,0.342065118332,materialized_scoped_dated_window
sideways-QQQ-1d-2016-12-28-2017-01-05,Sideways,yfinance_cache,QQQ,equity_etf,1d,2016-12-28,2017-01-05,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00850228051086,0.437969576071,0.354147993066,0.356407304414,materialized_scoped_dated_window
sideways-QQQ-1d-2017-08-17-2017-08-30,Sideways,yfinance_cache,QQQ,equity_etf,1d,2017-08-17,2017-08-30,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0122833293604,0.462670224042,0.340552869191,0.340942834886,materialized_scoped_dated_window
sideways-QQQ-1d-2018-10-05-2018-10-09,Sideways,yfinance_cache,QQQ,equity_etf,1d,2018-10-05,2018-10-09,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0330992536494,0.141285956234,0.355054359485,0.355079506742,materialized_scoped_dated_window
sideways-QQQ-1d-2026-02-23-2026-02-27,Sideways,yfinance_cache,QQQ,equity_etf,1d,2026-02-23,2026-02-27,5,0,0,5,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00972296337834,0.372429206114,0.325869261065,0.326030423401,materialized_scoped_dated_window
sideways-QQQ-1d-2026-03-04-2026-03-04,Sideways,yfinance_cache,QQQ,equity_etf,1d,2026-03-04,2026-03-04,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.457632304809,0.457632304809,0.326433039647,0.326433039647,materialized_scoped_dated_window
sideways-QQQ-1w-2015-08-13-2015-08-13,Sideways,yfinance_cache,QQQ,equity_etf,1w,2015-08-13,2015-08-13,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.405605028073,0.405605028073,0.245310836491,0.245310836491,materialized_scoped_dated_window
sideways-QQQ-1w-2015-08-27-2015-10-15,Sideways,yfinance_cache,QQQ,equity_etf,1w,2015-08-27,2015-10-15,8,8,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0390138378047,0.469282300633,0.295293667128,0.327618204751,materialized_scoped_dated_window
sideways-QQQ-1w-2019-09-26-2019-10-17,Sideways,yfinance_cache,QQQ,equity_etf,1w,2019-09-26,2019-10-17,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.071343340057,0.447966334037,0.347366509787,0.348264851722,materialized_scoped_dated_window
sideways-QQQ-1w-2026-03-12-2026-04-02,Sideways,yfinance_cache,QQQ,equity_etf,1w,2026-03-12,2026-04-02,4,0,0,4,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0777657874869,0.361571269622,0.219178569612,0.271840397861,materialized_scoped_dated_window
sideways-SOL-USD-1d-2026-01-12-2026-01-13,Sideways,yfinance_cache,SOL-USD,crypto,1d,2026-01-12,2026-01-13,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.34297847697,0.401669837407,0.347882116314,0.353934882633,materialized_scoped_dated_window
sideways-SPY-1d-2015-03-31-2015-03-31,Sideways,yfinance_cache,SPY,equity_etf,1d,2015-03-31,2015-03-31,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.233828308524,0.233828308524,0.348920898963,0.348920898963,materialized_scoped_dated_window
sideways-SPY-1d-2015-04-07-2015-04-07,Sideways,yfinance_cache,SPY,equity_etf,1d,2015-04-07,2015-04-07,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.279888076984,0.279888076984,0.348325134353,0.348325134353,materialized_scoped_dated_window
sideways-SPY-1d-2015-05-07-2015-05-07,Sideways,yfinance_cache,SPY,equity_etf,1d,2015-05-07,2015-05-07,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.361727016868,0.361727016868,0.21451627079,0.21451627079,materialized_scoped_dated_window
sideways-SPY-1d-2015-05-11-2015-06-01,Sideways,yfinance_cache,SPY,equity_etf,1d,2015-05-11,2015-06-01,15,15,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.100839151162,0.4057824615,0.214341610821,0.263195197345,materialized_scoped_dated_window
sideways-SPY-1d-2015-06-08-2015-06-10,Sideways,yfinance_cache,SPY,equity_etf,1d,2015-06-08,2015-06-10,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.278933699598,0.431236282589,0.217876282632,0.227388484787,materialized_scoped_dated_window
sideways-SPY-1d-2015-06-12-2015-06-18,Sideways,yfinance_cache,SPY,equity_etf,1d,2015-06-12,2015-06-18,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0190051683596,0.474095618499,0.217703201859,0.217788425596,materialized_scoped_dated_window
sideways-SPY-1d-2015-06-24-2015-06-24,Sideways,yfinance_cache,SPY,equity_etf,1d,2015-06-24,2015-06-24,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.393028072773,0.393028072773,0.205929928024,0.205929928024,materialized_scoped_dated_window
sideways-SPY-1d-2015-06-29-2015-08-19,Sideways,yfinance_cache,SPY,equity_etf,1d,2015-06-29,2015-08-19,37,37,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00251018780825,0.451401896941,0.186791516881,0.213784891212,materialized_scoped_dated_window
sideways-SPY-1d-2016-01-04-2016-01-06,Sideways,yfinance_cache,SPY,equity_etf,1d,2016-01-04,2016-01-06,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.164757477588,0.351832892433,0.315436356619,0.315470731843,materialized_scoped_dated_window
sideways-SPY-1d-2016-06-14-2016-06-16,Sideways,yfinance_cache,SPY,equity_etf,1d,2016-06-14,2016-06-16,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.376216812645,0.465633926428,0.24782306299,0.247960380031,materialized_scoped_dated_window
sideways-SPY-1d-2016-06-22-2016-06-22,Sideways,yfinance_cache,SPY,equity_etf,1d,2016-06-22,2016-06-22,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.495107047108,0.495107047108,0.22521521166,0.22521521166,materialized_scoped_dated_window
sideways-SPY-1d-2016-06-24-2016-06-24,Sideways,yfinance_cache,SPY,equity_etf,1d,2016-06-24,2016-06-24,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.14877979594,0.14877979594,0.225130970358,0.225130970358,materialized_scoped_dated_window
sideways-SPY-1d-2016-06-28-2016-06-30,Sideways,yfinance_cache,SPY,equity_etf,1d,2016-06-28,2016-06-30,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.241609173742,0.502543070273,0.313698567703,0.313892301078,materialized_scoped_dated_window
sideways-SPY-1d-2016-10-03-2016-10-28,Sideways,yfinance_cache,SPY,equity_etf,1d,2016-10-03,2016-10-28,20,20,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.000719254534837,0.496120369213,0.152075439211,0.152391185925,materialized_scoped_dated_window
sideways-SPY-1d-2016-11-07-2016-11-23,Sideways,yfinance_cache,SPY,equity_etf,1d,2016-11-07,2016-11-23,13,13,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,6.52775175747e-05,0.484459335563,0.242638102423,0.314001343936,materialized_scoped_dated_window
sideways-SPY-1d-2016-11-28-2016-12-02,Sideways,yfinance_cache,SPY,equity_etf,1d,2016-11-28,2016-12-02,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.190526569295,0.483435148879,0.334690061793,0.334949813933,materialized_scoped_dated_window
sideways-SPY-1d-2017-05-17-2017-05-23,Sideways,yfinance_cache,SPY,equity_etf,1d,2017-05-17,2017-05-23,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0376199415882,0.420090367822,0.182838682213,0.182995624707,materialized_scoped_dated_window
sideways-SPY-1d-2017-05-25-2017-05-31,Sideways,yfinance_cache,SPY,equity_etf,1d,2017-05-25,2017-05-31,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.3160913864,0.502744116235,0.216775804551,0.216979371435,materialized_scoped_dated_window
sideways-SPY-1d-2017-08-17-2017-08-21,Sideways,yfinance_cache,SPY,equity_etf,1d,2017-08-17,2017-08-21,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.240374064909,0.440058080644,0.172974717577,0.191842899345,materialized_scoped_dated_window
sideways-SPY-1d-2017-08-23-2017-08-30,Sideways,yfinance_cache,SPY,equity_etf,1d,2017-08-23,2017-08-30,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.163063766858,0.440235812535,0.166305670863,0.17286691991,materialized_scoped_dated_window
sideways-SPY-1d-2017-09-05-2017-09-08,Sideways,yfinance_cache,SPY,equity_etf,1d,2017-09-05,2017-09-08,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.360245866635,0.487347127483,0.166013292274,0.166146151651,materialized_scoped_dated_window
sideways-SPY-1d-2018-10-10-2018-10-10,Sideways,yfinance_cache,SPY,equity_etf,1d,2018-10-10,2018-10-10,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0811337637136,0.0811337637136,0.271386468935,0.271386468935,materialized_scoped_dated_window
sideways-SPY-1d-2019-09-03-2019-09-03,Sideways,yfinance_cache,SPY,equity_etf,1d,2019-09-03,2019-09-03,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.391466975071,0.391466975071,0.344596042251,0.344596042251,materialized_scoped_dated_window
sideways-SPY-1d-2019-09-16-2019-09-16,Sideways,yfinance_cache,SPY,equity_etf,1d,2019-09-16,2019-09-16,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.486711300118,0.486711300118,0.342921913911,0.342921913911,materialized_scoped_dated_window
sideways-SPY-1d-2019-09-24-2019-10-01,Sideways,yfinance_cache,SPY,equity_etf,1d,2019-09-24,2019-10-01,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0267594175868,0.361468760787,0.341926254729,0.342028014223,materialized_scoped_dated_window
sideways-SPY-1d-2019-10-04-2019-10-04,Sideways,yfinance_cache,SPY,equity_etf,1d,2019-10-04,2019-10-04,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.300754479638,0.300754479638,0.342367036697,0.342367036697,materialized_scoped_dated_window
sideways-SPY-1d-2019-10-10-2019-10-24,Sideways,yfinance_cache,SPY,equity_etf,1d,2019-10-10,2019-10-24,11,11,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0123316774246,0.363704557758,0.330960742739,0.342920749421,materialized_scoped_dated_window
sideways-SPY-1d-2021-09-21-2021-09-21,Sideways,yfinance_cache,SPY,equity_etf,1d,2021-09-21,2021-09-21,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.4927949882,0.4927949882,0.355592885322,0.355592885322,materialized_scoped_dated_window
sideways-SPY-1d-2021-09-28-2021-10-11,Sideways,yfinance_cache,SPY,equity_etf,1d,2021-09-28,2021-10-11,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.040359666084,0.316101840863,0.354649805042,0.354834205926,materialized_scoped_dated_window
sideways-SPY-1d-2021-10-13-2021-10-13,Sideways,yfinance_cache,SPY,equity_etf,1d,2021-10-13,2021-10-13,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.319801140058,0.319801140058,0.291099363638,0.291099363638,materialized_scoped_dated_window
sideways-SPY-1d-2021-10-18-2021-10-18,Sideways,yfinance_cache,SPY,equity_etf,1d,2021-10-18,2021-10-18,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.493398320515,0.493398320515,0.290771896172,0.290771896172,materialized_scoped_dated_window
sideways-SPY-1d-2022-01-18-2022-01-19,Sideways,yfinance_cache,SPY,equity_etf,1d,2022-01-18,2022-01-19,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0119809562798,0.248231361391,0.344371028212,0.344373702572,materialized_scoped_dated_window
sideways-SPY-1d-2023-09-12-2023-09-13,Sideways,yfinance_cache,SPY,equity_etf,1d,2023-09-12,2023-09-13,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.28505844902,0.401059810777,0.328626604117,0.328713310201,materialized_scoped_dated_window
sideways-SPY-1d-2023-09-18-2023-09-18,Sideways,yfinance_cache,SPY,equity_etf,1d,2023-09-18,2023-09-18,1,0,1,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.497400389272,0.497400389272,0.328235352352,0.328235352352,materialized_scoped_dated_window
sideways-SPY-1d-2023-09-21-2023-09-25,Sideways,yfinance_cache,SPY,equity_etf,1d,2023-09-21,2023-09-25,3,0,3,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.186757924019,0.255033166367,0.309711679202,0.321935454266,materialized_scoped_dated_window
sideways-SPY-1d-2024-04-30-2024-05-01,Sideways,yfinance_cache,SPY,equity_etf,1d,2024-04-30,2024-05-01,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.464734760147,0.474806479152,0.33566302533,0.35134756105,materialized_scoped_dated_window
sideways-SPY-1d-2025-02-07-2025-02-12,Sideways,yfinance_cache,SPY,equity_etf,1d,2025-02-07,2025-02-12,4,0,0,4,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.192330841452,0.437562022258,0.272277233442,0.272480208066,materialized_scoped_dated_window
sideways-SPY-1d-2025-02-21-2025-02-28,Sideways,yfinance_cache,SPY,equity_etf,1d,2025-02-21,2025-02-28,6,0,0,6,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0539663008642,0.493082378681,0.300794041623,0.300990805876,materialized_scoped_dated_window
sideways-SPY-1d-2025-12-16-2025-12-17,Sideways,yfinance_cache,SPY,equity_etf,1d,2025-12-16,2025-12-17,2,0,0,2,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.308722845722,0.451006337649,0.30230892257,0.302370219163,materialized_scoped_dated_window
sideways-SPY-1d-2025-12-31-2025-12-31,Sideways,yfinance_cache,SPY,equity_etf,1d,2025-12-31,2025-12-31,1,0,0,1,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.458786742925,0.458786742925,0.32754956637,0.32754956637,materialized_scoped_dated_window
sideways-SPY-1d-2026-02-26-2026-03-12,Sideways,yfinance_cache,SPY,equity_etf,1d,2026-02-26,2026-03-12,11,0,0,11,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0566489983543,0.503546728263,0.210842879825,0.238307845877,materialized_scoped_dated_window
sideways-SPY-1d-2026-03-16-2026-03-18,Sideways,yfinance_cache,SPY,equity_etf,1d,2026-03-16,2026-03-18,3,0,0,3,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0510905301429,0.483595031202,0.268984661938,0.276039945336,materialized_scoped_dated_window
sideways-SPY-1w-2015-07-02-2015-07-02,Sideways,yfinance_cache,SPY,equity_etf,1w,2015-07-02,2015-07-02,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.255323803443,0.255323803443,0.218555414896,0.218555414896,materialized_scoped_dated_window
sideways-SPY-1w-2015-07-30-2015-08-13,Sideways,yfinance_cache,SPY,equity_etf,1w,2015-07-30,2015-08-13,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.00819091969527,0.488465735039,0.147682001504,0.147792159548,materialized_scoped_dated_window
sideways-SPY-1w-2015-09-03-2015-09-10,Sideways,yfinance_cache,SPY,equity_etf,1w,2015-09-03,2015-09-10,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.482194622536,0.499412990892,0.279671258057,0.280104276041,materialized_scoped_dated_window
sideways-SPY-1w-2015-10-01-2015-10-01,Sideways,yfinance_cache,SPY,equity_etf,1w,2015-10-01,2015-10-01,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.394163541802,0.394163541802,0.311311514657,0.311311514657,materialized_scoped_dated_window
sideways-SPY-1w-2015-10-15-2015-12-31,Sideways,yfinance_cache,SPY,equity_etf,1w,2015-10-15,2015-12-31,12,12,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.010964640296,0.400206922498,0.305721781733,0.312233130038,materialized_scoped_dated_window
sideways-SPY-1w-2016-10-06-2016-10-27,Sideways,yfinance_cache,SPY,equity_etf,1w,2016-10-06,2016-10-27,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.379724220055,0.475153930933,0.237071435772,0.237919388553,materialized_scoped_dated_window
sideways-SPY-1w-2017-08-24-2017-08-24,Sideways,yfinance_cache,SPY,equity_etf,1w,2017-08-24,2017-08-24,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.443384170561,0.443384170561,0.212309927698,0.212309927698,materialized_scoped_dated_window
sideways-SPY-1w-2018-04-26-2018-04-26,Sideways,yfinance_cache,SPY,equity_etf,1w,2018-04-26,2018-04-26,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.393941909084,0.393941909084,0.348683267111,0.348683267111,materialized_scoped_dated_window
sideways-SPY-1w-2018-06-21-2018-07-26,Sideways,yfinance_cache,SPY,equity_etf,1w,2018-06-21,2018-07-26,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0599066744261,0.232425622662,0.272947104714,0.312372192835,materialized_scoped_dated_window
sideways-SPY-1w-2018-10-25-2018-10-25,Sideways,yfinance_cache,SPY,equity_etf,1w,2018-10-25,2018-10-25,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.469025518449,0.469025518449,0.3161256352,0.3161256352,materialized_scoped_dated_window
sideways-SPY-1w-2018-11-08-2018-12-06,Sideways,yfinance_cache,SPY,equity_etf,1w,2018-11-08,2018-12-06,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.0184561883277,0.45727067413,0.315501308068,0.319802453045,materialized_scoped_dated_window
sideways-SPY-1w-2019-09-26-2019-10-03,Sideways,yfinance_cache,SPY,equity_etf,1w,2019-09-26,2019-10-03,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,0.191053338691,0.249237506177,0.280620464312,0.280832629928,materialized_scoped_dated_window
