panel_row_id,source_lane,root,provider,instrument,market_context,timeframe,start_date,end_date,source_id,source_family,evidence_type,materialization_status,row_count,train_rows,calibration_rows,test_rows,rule_or_window,crosswalk_layer,crosswalk_decision,confidence_gate_reference,notes
source-window-crosswalk-v1-0017-window-03,bull_bear_crisis_source_window_crosswalk,Bear,yfinance,^GSPC,sp500_same_underlying_index,4h,2020-02-19,2020-03-23,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2020-02-19..2020-03-23,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0017-window-04,bull_bear_crisis_source_window_crosswalk,Bear,yfinance,^GSPC,sp500_same_underlying_index,4h,2022-01-03,2022-10-12,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2022-01-03..2022-10-12,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0018-window-01,bull_bear_crisis_source_window_crosswalk,Crisis,yfinance,^GSPC,sp500_same_underlying_index,4h,2001-03-01,2001-11-30,nber_business_cycle_dates,US macro/business cycle,dated_external_source_window,materialized_closed_window,,,,,2001-03-01..2001-11-30,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0018-window-02,bull_bear_crisis_source_window_crosswalk,Crisis,yfinance,^GSPC,sp500_same_underlying_index,4h,2007-12-01,2009-06-30,nber_business_cycle_dates,US macro/business cycle,dated_external_source_window,materialized_closed_window,,,,,2007-12-01..2009-06-30,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0018-window-03,bull_bear_crisis_source_window_crosswalk,Crisis,yfinance,^GSPC,sp500_same_underlying_index,4h,2020-02-01,2020-04-30,nber_business_cycle_dates,US macro/business cycle,dated_external_source_window,materialized_closed_window,,,,,2020-02-01..2020-04-30,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0019-window-01,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,^GSPC,sp500_same_underlying_index,1mo,2002-10-09,2007-10-09,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2002-10-09..2007-10-09,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0019-window-02,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,^GSPC,sp500_same_underlying_index,1mo,2009-03-09,2020-02-19,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2009-03-09..2020-02-19,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0019-window-03,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,^GSPC,sp500_same_underlying_index,1mo,2020-03-23,2022-01-03,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2020-03-23..2022-01-03,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0019-window-04,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,^GSPC,sp500_same_underlying_index,1mo,2022-10-12,,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,deferred_refresh_required,,,,,2022-10-12..,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
source-window-crosswalk-v1-0020-window-01,bull_bear_crisis_source_window_crosswalk,Bear,yfinance,^GSPC,sp500_same_underlying_index,1mo,2000-03-24,2002-10-09,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2000-03-24..2002-10-09,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0020-window-02,bull_bear_crisis_source_window_crosswalk,Bear,yfinance,^GSPC,sp500_same_underlying_index,1mo,2007-10-09,2009-03-09,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2007-10-09..2009-03-09,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0020-window-03,bull_bear_crisis_source_window_crosswalk,Bear,yfinance,^GSPC,sp500_same_underlying_index,1mo,2020-02-19,2020-03-23,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2020-02-19..2020-03-23,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0020-window-04,bull_bear_crisis_source_window_crosswalk,Bear,yfinance,^GSPC,sp500_same_underlying_index,1mo,2022-01-03,2022-10-12,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2022-01-03..2022-10-12,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0021-window-01,bull_bear_crisis_source_window_crosswalk,Crisis,yfinance,^GSPC,sp500_same_underlying_index,1mo,2001-03-01,2001-11-30,nber_business_cycle_dates,US macro/business cycle,dated_external_source_window,materialized_closed_window,,,,,2001-03-01..2001-11-30,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0021-window-02,bull_bear_crisis_source_window_crosswalk,Crisis,yfinance,^GSPC,sp500_same_underlying_index,1mo,2007-12-01,2009-06-30,nber_business_cycle_dates,US macro/business cycle,dated_external_source_window,materialized_closed_window,,,,,2007-12-01..2009-06-30,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0021-window-03,bull_bear_crisis_source_window_crosswalk,Crisis,yfinance,^GSPC,sp500_same_underlying_index,1mo,2020-02-01,2020-04-30,nber_business_cycle_dates,US macro/business cycle,dated_external_source_window,materialized_closed_window,,,,,2020-02-01..2020-04-30,macro_crisis_to_gspc_time_projection,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0022-window-01,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,SPY,sp500_tradable_proxy,1m,2002-10-09,2007-10-09,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2002-10-09..2007-10-09,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0022-window-02,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,SPY,sp500_tradable_proxy,1m,2009-03-09,2020-02-19,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2009-03-09..2020-02-19,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0022-window-03,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,SPY,sp500_tradable_proxy,1m,2020-03-23,2022-01-03,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2020-03-23..2022-01-03,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0022-window-04,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,SPY,sp500_tradable_proxy,1m,2022-10-12,,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,deferred_refresh_required,,,,,2022-10-12..,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Open-ended Yardeni 2022-10-12 Bull window requires current source refresh before live/current attachment.
source-window-crosswalk-v1-0023-window-01,bull_bear_crisis_source_window_crosswalk,Bear,yfinance,SPY,sp500_tradable_proxy,1m,2000-03-24,2002-10-09,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2000-03-24..2002-10-09,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0023-window-02,bull_bear_crisis_source_window_crosswalk,Bear,yfinance,SPY,sp500_tradable_proxy,1m,2007-10-09,2009-03-09,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2007-10-09..2009-03-09,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0023-window-03,bull_bear_crisis_source_window_crosswalk,Bear,yfinance,SPY,sp500_tradable_proxy,1m,2020-02-19,2020-03-23,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2020-02-19..2020-03-23,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0023-window-04,bull_bear_crisis_source_window_crosswalk,Bear,yfinance,SPY,sp500_tradable_proxy,1m,2022-01-03,2022-10-12,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2022-01-03..2022-10-12,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0024-window-01,bull_bear_crisis_source_window_crosswalk,Crisis,yfinance,SPY,sp500_tradable_proxy,1m,2001-03-01,2001-11-30,nber_business_cycle_dates,US macro/business cycle,dated_external_source_window,materialized_closed_window,,,,,2001-03-01..2001-11-30,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0024-window-02,bull_bear_crisis_source_window_crosswalk,Crisis,yfinance,SPY,sp500_tradable_proxy,1m,2007-12-01,2009-06-30,nber_business_cycle_dates,US macro/business cycle,dated_external_source_window,materialized_closed_window,,,,,2007-12-01..2009-06-30,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0024-window-03,bull_bear_crisis_source_window_crosswalk,Crisis,yfinance,SPY,sp500_tradable_proxy,1m,2020-02-01,2020-04-30,nber_business_cycle_dates,US macro/business cycle,dated_external_source_window,materialized_closed_window,,,,,2020-02-01..2020-04-30,macro_crisis_to_spx_tradable_proxy,approved_low_risk_macro_stress_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0025-window-01,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,SPY,sp500_tradable_proxy,5m,2002-10-09,2007-10-09,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2002-10-09..2007-10-09,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0025-window-02,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,SPY,sp500_tradable_proxy,5m,2009-03-09,2020-02-19,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2009-03-09..2020-02-19,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
source-window-crosswalk-v1-0025-window-03,bull_bear_crisis_source_window_crosswalk,Bull,yfinance,SPY,sp500_tradable_proxy,5m,2020-03-23,2022-01-03,yardeni_sp500_bull_bear_tables_2024,S&P 500,dated_external_source_window,materialized_closed_window,,,,,2020-03-23..2022-01-03,spx_tradable_proxy_time_projection,approved_low_risk_market_family_projection,none_claimed_by_materialization,Closed dated source window can attach to target slot with explicit crosswalk tier provenance.
